Target,Predicted Label,Remarks,Sentences
0,FEEDBACK,चार्ज लगाउनु पर्छ,उद्योग होस या सर्बसाधारण सबै लाई बराबर चार्ज लगाउनु पर्छ कुलमान सर बिजुलि बिल नतिर्ने सबै लाइन काटिनु पर्छ तब बल्ल देस आगाडि बढ्ने छ
0,FEEDBACK,पछी नहट्नुस,कुलमान सर तपाईं पनि अरु भ्रष्ट जस्तै टसमस गर्नु भयो भने यो देश धेरै दुख पाउने छ पछी नहट्नुस हिजो काखी च्याप्ने त्यस्ता कोहि छ्न भने प्रम नै किन नहोस् नाङ्गो पार्नुस
0,FEEDBACK,बुज्नु पर्यो,कुन देस सङ्हियता काम गर्छ भन्ने कुरा रिसि जि बुज्नु पर्यो आचार्य जि कुरा सहि हो
0,FEEDBACK,रहनु होला,यस्ता कुरा जनता लाई जागृत गराइ रहनु होला धेरै पछी मिडिया आउनु भयो
0,FEEDBACK,राख्दिनुस,सधै बिचार राख्दिनुस यो तन्र जनता दुख पाए
0,FEEDBACK,भेट्नुस भन्छु,भिम अर्जुन जी तपाईं पनि यक पटक राजा भेट्नुस भन्छु
0,FEEDBACK,खार्नु पर्‍यो,यि दुइटा लाई पनि ल्यएर खार्नु पर्यो
0,FEEDBACK,जरुरत छ,नेपाल राज तन्त्र जरुरत छ
0,FEEDBACK,विकल्प छैन,अब राजा आऊनू विकल्प छैन
0,FEEDBACK,बोल्न देउ,रिसि टा प्रश्न गर तर खरो बा की अरुलाइ बोल्न देउ
0,FEEDBACK,हेक् का रहोस,तिमी अनपढ हौ गेस्ट बौद्धिक हुन्छन हेक् का रहोस
0,FEEDBACK,गलत हो,भिमार्जुन सर धमला दाजु संग अन्तरबार्ता दिनु नै गलत हो
1,FEEDBACK,थेग्न सक्दैन,यो संघिय व्यवस्था कुनै हालत टिक्दैन यो हाम्रो देश थेग्न सक्दैन
0,FEEDBACK,बोल्न देउ,बोल्न देउ अतिथी लाई
0,FEEDBACK,हुनु पर्यो,हामी करोड नेपाली लाई अखण्ड येक ढिक् का नेपाल हुनु पर्यो
0,FEEDBACK,बुझ्नु हो,यो कुरा नेता बुझ्नु होस
0,FEEDBACK,बोल्न देउ,धमला बोल्न देउ न बौद्धिक डा आचार्य लाई प्वाक प्वाक नबोल
0,FEEDBACK,उच्च राख्नु होला,विचार सधै उच्च राख्नु होला सर
1,FEEDBACK,कालोमोसो दल्नुपर्छ,धिमे बाजा बजाएर राजावादी हरु लाई खेद्नुपर्छ आदिवासी नेवार जगाएर सामन्तवाद मेट्नुपर्छ प्रतिगामी तत्व हरु लाई भञ्ज्याङ कटाउनुपर्छ राजतन्त्र चाहने हरु लाई साउदी अरब पठाउनुपर्छ रगत आर्जे गणतन्त्र जुगजुग सम्म चल्नुपर्छ सडकछाप मण्डले हरु लाई कालोमोसो दल्नुपर्छ
