Target,Predicted Label,Remarks,Sentences
1,GENERAL,खाते,नेकपा खाते डुकृन्छ
0,GENERAL,प्रसम्सा गर्न लाएक,मदन जि कार्यक्रम चलाउने तरिका प्रसम्सा लाएक आज भाग
0,GENERAL,जय जय,श्रि ज्ञानेन्द्र शाह का्े जय जय राजतन्त्र लयाऊनु नेपाली जन्ता जय हाेस पशुपतिनाथ
1,GENERAL,भतुवा,नेकपा भतुवा भुकीरा
1,GENERAL,फसाउदै छ,नेपाल प्रहरी भएर सहि जवाफ नदिने भिडियो लिग भयो प्रहरी मुचुल्का उठा मोबाइल चोर बिश्वराज मल्ल बचाउदै है नेपाल प्रहरी बिश्वास है यहि कुकुर बच्चा हरु मिलेर रबि फसाउदै
1,GENERAL,नालायक,यस्ता दोधार माधर्चोत ल्याए थुक्क हरु जुनि नालायक
0,GENERAL,देखाउन सक्नुहुन्छ,गफ काम देखाउन सक्नुहुन्छ
0,GENERAL,मन पर्यो,पत्रकार प्रस्न सोद्ने शैली सारै मन पर्यो ठिक
0,GENERAL,मन छोयो,सुशील सर पत्रकारीता मन छोयो
0,GENERAL,धन्यवाद,सुशील दाई हजुर एक्दम निष्ठावान पत्रकार हुनुन्छ हजुर हृदय धन्यवाद
0,GENERAL,निर्दोष,निर्दोष शालिकराम मारेर निडर सहासिक जनता हिरो रबि लामिछाने फसाउने षड्यन्त्र हुदैछ सत्य तथ्य अाउनु शालिकराम रबि न्याय पाउनै वास्तविक हत्यारा पत्ता लगाउनै
0,GENERAL,हिरो,सुसिल पान्डे रबि हिरो प्रहरी प्रबक्ता अक बक्क पार्नु भय बधाइ
0,GENERAL,शाहासिक,सुशील पान्डे एउ टा शाहासिक पत्रकार
0,GENERAL,मन पर्छ,सुशील सर चाहिँ तथ्य पुर्यायर नडराइ ढुक्क प्रश्न गरेकाे सारै मन
1,GENERAL,काम छैन,मुजि काम सम् बानना पुग्यो साला नेता हरू झो रैछ साले हावलदर जति छ्मता नभए
